sueldo_id,empleado_id,periodo,monto,moneda,tipo
S004798,E1170,2025/01/01,A confirmar,ARS,normal
S004799,E1170,2025/02/01,429655.14,ARS,normal
S004800,E1170,2025-03-01,427425.08,ARS,ajuste
S004801,E1170,01/04/2025,401236.09,ARS,normal
S004802,E1170,01/05/2025,408827.9,ARS,normal
S004803,E1170,01/06/2025,410585.12,ARS,normal
S004804,E1170,2025-07-01,424234.11,ARS,normal
S004805,E1170,Aug 2025,414926.97,ARS,normal
S004806,E1170,2025/09/01,433005.22,ARS,normal
S004807,E1170,2025/10/01,437290.92,ARS,ajuste
S004808,E1170,Nov 2025,435406.83,ARS,normal
S004809,E1170,2025/12/01,434041.44,ARS,normal
S004810,E1171,2023-01-01,5226.21,USD,normal
S004811,E1171,2023/02/01,4981.3,USD,bonus
S004812,E1171,2023/03/01,5353.14,USD,normal
S004813,E1171,01/04/2023,5273.0,USD,normal
S004814,E1171,2023/05/01,5408.99,USD,normal
S004815,E1171,Jun 2023,5190.38,USD,normal
S004816,E1171,2023-07-01,5058.36,USD,normal
S004817,E1171,01/08/2023,5339.36,USD,normal
S004818,E1171,Sep 2023,5096.88,USD,normal
S004819,E1171,Oct 2023,A confirmar,USD,bonus
S004820,E1171,2023/11/01,5306.11,USD,normal
S004821,E1171,2023/12/01,5029.75,USD,normal
S004822,E1171,01/01/2024,5396.47,USD,normal
S004823,E1171,2024-02-01,5379.46,USD,normal
S004824,E1171,2024-03-01,5790.54,USD,normal
S004825,E1171,2024-04-01,5773.78,USD,normal
S004826,E1171,2024-05-01,5423.58,USD,normal
S004827,E1171,2024-06-01,5567.77,USD,normal
S004828,E1171,01/07/2024,5321.38,USD,normal
S004829,E1171,2024/08/01,5659.2,USD,normal
S004830,E1171,Sep 2024,5604.15,USD,normal
S004831,E1171,2024/10/01,5517.87,USD,normal
S004832,E1171,2024-11-01,5728.9,USD,normal
S004833,E1171,Dec 2024,5342.2,USD,normal
S004834,E1171,01/01/2025,5938.13,USD,normal
S004835,E1171,2025-02-01,6084.37,USD,normal
S004836,E1171,Mar 2025,6022.36,USD,normal
S004837,E1171,Apr 2025,6009.21,USD,normal
S004838,E1171,01/05/2025,6055.14,USD,normal
S004839,E1171,2025-06-01,5867.82,USD,normal
S004840,E1171,01/07/2025,6021.44,USD,normal
S004841,E1171,2025-08-01,5853.8,USD,normal
S004842,E1171,01/09/2025,5910.34,USD,normal
S004843,E1171,01/10/2025,5792.35,USD,normal
S004844,E1171,2025-11-01,5999.89,USD,normal
S004845,E1171,01/12/2025,3894.14,USD,bonus
S004846,E1172,Dec 2023,1489.05,USD,normal
S004847,E1172,2024/01/01,1681.7,USD,normal
S004848,E1172,2024-02-01,1673.17,USD,normal
S004849,E1172,2024-03-01,1673.58,USD,normal
S004850,E1172,2024-04-01,1583.21,USD,bonus
S004851,E1172,2024-05-01,1787.86,USD,normal
S004852,E1172,Jun 2024,1734.97,USD,normal
S004853,E1172,01/07/2024,1719.07,USD,normal
S004854,E1172,2024-08-01,1672.58,USD,normal
S004855,E1172,01/09/2024,1633.47,USD,normal
S004856,E1172,Oct 2024,1771.81,USD,normal
S004857,E1172,Nov 2024,1722.05,USD,normal
S004858,E1172,2024-12-01,1766.89,USD,normal
S004859,E1172,2025/01/01,1932.33,USD,normal
S004860,E1172,Feb 2025,1046.16,USD,bonus
S004861,E1172,2025/03/01,1779.01,USD,normal
S004862,E1172,Apr 2025,1918.13,USD,normal
S004863,E1172,2025-05-01,1781.07,USD,normal
S004864,E1172,2025-06-01,1810.23,USD,normal
S004865,E1172,2025/07/01,1906.3,USD,normal
S004866,E1172,01/08/2025,1791.87,USD,normal
S004867,E1172,2025-09-01,1850.18,USD,normal
S004868,E1172,2025-10-01,1896.25,USD,normal
S004869,E1172,2025-11-01,1846.56,USD,normal
S004870,E1172,2025/12/01,1936.84,USD,normal
S004871,E1174,2023-01-01,3306.29,USD,normal
S004872,E1174,Feb 2023,3481.65,USD,normal
S004873,E1174,Mar 2023,A confirmar,USD,normal
S004874,E1174,2023-04-01,3501.64,USD,normal
S004875,E1174,May 2023,3459.36,USD,normal
S004876,E1174,01/06/2023,3460.7,USD,ajuste
S004877,E1174,2023-07-01,3417.3,USD,normal
S004878,E1174,Aug 2023,3395.74,USD,normal
S004879,E1174,2023-09-01,3558.5,USD,normal
S004880,E1174,Oct 2023,3481.68,USD,normal
S004881,E1174,2023-11-01,3569.77,USD,normal
S004882,E1174,01/12/2023,A confirmar,USD,normal
S004883,E1174,Jan 2024,3839.13,USD,normal
S004884,E1174,2024/02/01,3815.22,USD,normal
S004885,E1174,2024/03/01,3565.92,USD,normal
S004886,E1174,2024/04/01,3588.75,USD,normal
S004887,E1174,2024-05-01,3586.08,USD,normal
S004888,E1174,Jun 2024,3668.27,USD,normal
S004889,E1174,2024-07-01,3656.07,USD,normal
S004890,E1174,01/08/2024,3738.34,USD,normal
S004891,E1174,2024/09/01,3616.99,USD,normal
S004892,E1174,Oct 2024,3533.89,USD,normal
S004893,E1174,2024-11-01,3539.2,USD,normal
S004894,E1174,01/12/2024,3758.73,USD,normal
S004895,E1174,2025/01/01,3978.77,USD,ajuste
S004896,E1174,2025/02/01,3864.63,USD,normal
S004897,E1174,01/03/2025,4123.21,USD,normal
S004898,E1174,2025-04-01,A confirmar,USD,normal
S004899,E1174,01/05/2025,3818.49,USD,normal
S004900,E1174,2025/06/01,4101.24,USD,normal
S004901,E1174,Jul 2025,3947.44,USD,normal
S004902,E1174,01/08/2025,3844.49,USD,normal
S004903,E1174,2025/09/01,3938.39,USD,normal
S004904,E1174,01/10/2025,3849.48,USD,normal
S004905,E1174,Nov 2025,3921.21,USD,normal
S004906,E1174,01/12/2025,3956.32,USD,normal
S004907,E1175,Jan 2023,2038.59,USD,normal
S004908,E1175,Feb 2023,2032.7,USD,normal
S004909,E1175,01/03/2023,2040.03,USD,normal
S004910,E1175,Apr 2023,1966.14,USD,normal
S004911,E1175,2023-05-01,2039.87,USD,normal
S004912,E1175,2023-06-01,2008.97,USD,normal
S004913,E1175,2023/07/01,A confirmar,USD,normal
S004914,E1175,2023-08-01,1927.0,USD,normal
S004915,E1175,01/09/2023,2038.93,USD,normal
S004916,E1175,01/10/2023,2004.77,USD,normal
S004917,E1175,01/11/2023,1983.94,USD,normal
S004918,E1175,2023-12-01,1890.45,USD,normal
S004919,E1175,2024-01-01,2371.4,USD,normal
S004920,E1175,01/02/2024,2165.08,USD,normal
S004921,E1175,2024-03-01,2278.31,USD,normal
S004922,E1175,Apr 2024,2239.19,USD,normal
S004923,E1175,May 2024,2248.04,USD,normal
S004924,E1175,01/06/2024,2161.3,USD,normal
S004925,E1175,Jul 2024,2351.3,USD,normal
S004926,E1175,2024/08/01,2249.05,USD,normal
S004927,E1175,01/09/2024,2206.14,USD,normal
S004928,E1175,2024/10/01,A confirmar,USD,normal
S004929,E1175,01/11/2024,1249.62,USD,bonus
S004930,E1175,2024/12/01,2165.77,USD,normal
S004931,E1175,2025/01/01,2296.45,USD,normal
S004932,E1175,Feb 2025,2388.78,USD,normal
S004933,E1175,2025-03-01,2419.4,USD,normal
S004934,E1175,Apr 2025,2409.56,USD,normal
S004935,E1175,2025/05/01,2350.69,USD,normal
S004936,E1175,2025/06/01,2325.61,USD,normal
S004937,E1175,Jul 2025,2440.65,USD,normal
S004938,E1175,01/08/2025,2469.94,USD,normal
S004939,E1175,2025/09/01,$2475.44,USD,ajuste
S004940,E1175,01/10/2025,2372.1,USD,normal
S004941,E1175,01/11/2025,2398.04,USD,normal
S004942,E1175,2025-12-01,2281.12,USD,normal
S004943,E1176,Apr 2023,1883.36,USD,normal
S004944,E1177,2023-12-01,4161.79,USD,normal
S004945,E1177,Jan 2024,4312.69,USD,normal
S004946,E1177,2024/02/01,4360.89,USD,normal
S004947,E1177,Mar 2024,4239.4,USD,normal
S004948,E1177,01/04/2024,4261.6,USD,normal
S004949,E1177,May 2024,4284.43,USD,normal
S004950,E1177,01/06/2024,4327.48,USD,normal
S004951,E1177,2024-07-01,4238.89,USD,normal
S004952,E1177,01/08/2024,4148.69,USD,normal
S004953,E1177,2024/09/01,4305.21,USD,normal
S004954,E1177,2024-10-01,4284.03,USD,normal
S004955,E1177,2024-11-01,4304.6,USD,normal
S004956,E1177,01/12/2024,4056.3,USD,normal
S004957,E1177,2025/01/01,A confirmar,USD,normal
S004958,E1177,Feb 2025,$3745.69,USD,bonus
S004959,E1177,01/03/2025,4646.16,USD,normal
S004960,E1177,2025/04/01,4822.3,USD,normal
S004961,E1177,2025-05-01,2590.4,USD,bonus
S004962,E1177,2025-06-01,4823.56,USD,normal
S004963,E1177,2025-07-01,3835.01,USD,bonus
S004964,E1177,2025/08/01,4402.84,USD,normal
S004965,E1177,2025-09-01,4725.29,USD,normal
S004966,E1177,01/10/2025,4392.02,USD,normal
S004967,E1177,2025/11/01,4676.85,USD,normal
S004968,E1177,2025/12/01,4686.32,USD,normal
S004969,E1178,2025-01-01,4096.26,USD,normal
S004970,E1178,01/02/2025,4384.23,USD,ajuste
S004971,E1178,Mar 2025,4138.39,USD,normal
S004972,E1178,01/04/2025,4400.65,USD,normal
S004973,E1178,2025/05/01,4020.41,USD,normal
S004974,E1178,01/06/2025,4253.9,USD,normal
S004975,E1178,2025/07/01,4306.98,USD,normal
S004976,E1178,2025-08-01,4369.28,USD,normal
S004977,E1178,01/09/2025,4337.2,USD,normal
S004978,E1178,01/10/2025,4225.99,USD,normal
S004979,E1178,01/11/2025,4363.67,USD,normal
S004980,E1178,2025-12-01,4176.75,USD,normal
S004981,E1179,Jan 2023,4118.42,USD,normal
S004982,E1179,2023/02/01,4142.82,USD,normal
S004983,E1179,01/03/2023,4084.35,USD,normal
S004984,E1179,2023/04/01,4072.22,USD,normal
S004985,E1179,2023/08/01,3869.65,USD,ajuste
S004986,E1179,2023/09/01,4005.45,USD,normal
S004987,E1179,2023-10-01,4050.39,USD,normal
S004988,E1179,2023/11/01,4092.26,USD,normal
S004989,E1179,Jan 2024,4330.75,USD,normal
S004990,E1179,01/07/2024,2167.84,USD,bonus
S004991,E1179,Oct 2024,4292.26,USD,normal
S004992,E1180,01/01/2023,557322.66,ARS,normal
S004993,E1180,2023/02/01,510006.81,ARS,normal
S004994,E1180,2023/03/01,324542.8,ARS,bonus
S004995,E1180,2023-04-01,381190.63,ARS,bonus
S004996,E1180,01/05/2023,551382.31,ARS,normal
S004997,E1180,01/06/2023,525349.56,ARS,normal
S004998,E1180,01/07/2023,536885.4,ARS,normal
S004999,E1180,01/08/2023,533328.9,ARS,normal
S005000,E1180,2023/09/01,511985.37,ARS,normal
S005001,E1180,2023/10/01,515242.16,ARS,normal
S005002,E1180,Nov 2023,$555084.37,ARS,normal
S005003,E1180,2023/12/01,509504.07,ARS,normal
S005004,E1180,2024-01-01,603662.8,ARS,normal
S005005,E1180,01/02/2024,595982.76,ARS,normal
S005006,E1180,Mar 2024,597921.91,ARS,normal
S005007,E1180,Apr 2024,556251.3,ARS,normal
S005008,E1180,May 2024,572921.58,ARS,normal
S005009,E1180,2024-06-01,A confirmar,ARS,normal
S005010,E1180,01/07/2024,613388.87,ARS,normal
S005011,E1180,01/08/2024,A confirmar,ARS,normal
S005012,E1180,01/09/2024,594315.96,ARS,normal
S005013,E1180,01/10/2024,581881.73,ARS,normal
S005014,E1180,2024-11-01,563452.61,ARS,normal
S005015,E1180,2024-12-01,578346.03,ARS,normal
S005016,E1180,Jan 2025,A confirmar,ARS,normal
S005017,E1180,Feb 2025,604433.58,ARS,normal
S005018,E1180,Mar 2025,$456721.86,ARS,bonus
S005019,E1180,Apr 2025,622624.87,ARS,normal
S005020,E1180,2025/05/01,610384.68,ARS,normal
S005021,E1180,2025-06-01,648446.41,ARS,normal
S005022,E1180,2025-07-01,604728.51,ARS,normal
S005023,E1180,2025/08/01,640802.94,ARS,normal
S005024,E1180,01/09/2025,625328.63,ARS,normal
S005025,E1180,01/10/2025,648638.3,ARS,normal
S005026,E1180,01/11/2025,584447.75,ARS,bonus
S005027,E1180,Dec 2025,619292.55,ARS,normal
S005028,E1181,01/01/2023,1391032.52,ARS,normal
S005029,E1181,2023-02-01,1338116.05,ARS,normal
S005030,E1181,Mar 2023,1362037.05,ARS,normal
S005031,E1181,01/04/2023,1320513.51,ARS,normal
S005032,E1181,2023-05-01,1295775.08,ARS,ajuste
S005033,E1181,2023-06-01,1306694.39,ARS,normal
S005034,E1181,2023-07-01,1331191.3,ARS,normal
S005035,E1181,01/08/2023,1378577.98,ARS,normal
S005036,E1181,Sep 2023,1352258.74,ARS,normal
S005037,E1181,Oct 2023,1265136.11,ARS,normal
S005038,E1181,2023-11-01,1338615.73,ARS,normal
S005039,E1181,01/12/2023,A confirmar,ARS,normal
S005040,E1181,01/01/2024,1422926.58,ARS,normal
S005041,E1181,2024-02-01,$1461853.26,ARS,normal
S005042,E1181,Mar 2024,1491911.06,ARS,normal
S005043,E1181,2024-04-01,1369421.35,ARS,normal
S005044,E1181,01/05/2024,1275240.17,ARS,bonus
S005045,E1181,01/06/2024,1372552.69,ARS,normal
S005046,E1181,01/07/2024,A confirmar,ARS,normal
S005047,E1181,2024/08/01,1435009.34,ARS,ajuste
S005048,E1181,2024/09/01,1468700.23,ARS,normal
S005049,E1181,Oct 2024,1430803.05,ARS,normal
S005050,E1181,01/11/2024,1486757.02,ARS,normal
S005051,E1181,Dec 2024,1490436.1,ARS,normal
S005052,E1181,2025/01/01,1670580.44,ARS,normal
S005053,E1181,01/02/2025,1560974.98,ARS,normal
S005054,E1181,2025-03-01,1527853.64,ARS,normal
S005055,E1181,Apr 2025,1565192.39,ARS,normal
S005056,E1181,May 2025,1622460.5,ARS,normal
S005057,E1181,2025/06/01,1673719.9,ARS,normal
S005058,E1181,2025/07/01,1587823.67,ARS,normal
S005059,E1181,2025/08/01,1556824.99,ARS,normal
S005060,E1181,Sep 2025,1582217.84,ARS,normal
S005061,E1181,Oct 2025,1553151.92,ARS,normal
S005062,E1181,2025/11/01,1638169.41,ARS,normal
S005063,E1181,Dec 2025,1588327.57,ARS,normal
S005064,E1182,2023-01-01,5795.15,USD,normal
S005065,E1182,Feb 2023,5679.12,USD,ajuste
S005066,E1182,2023-03-01,5832.41,USD,bonus
S005067,E1182,01/04/2023,5778.37,USD,normal
S005068,E1182,01/05/2023,5839.15,USD,normal
S005069,E1182,Jun 2023,5969.8,USD,normal
S005070,E1182,Jul 2023,5891.58,USD,normal
S005071,E1182,01/08/2023,5576.93,USD,normal
S005072,E1182,2023/09/01,4918.71,USD,bonus
S005073,E1182,Oct 2023,5957.44,USD,normal
S005074,E1182,2023-11-01,5705.06,USD,normal
S005075,E1182,2023-12-01,5833.39,USD,normal
S005076,E1182,Jan 2024,5997.38,USD,normal
S005077,E1182,01/02/2024,6456.35,USD,normal
S005078,E1182,2024/03/01,5893.12,USD,normal
S005079,E1182,2024/04/01,3921.39,USD,bonus
S005080,E1182,01/05/2024,6186.97,USD,normal
S005081,E1182,2024-06-01,5161.44,USD,bonus
S005082,E1182,01/07/2024,6097.22,USD,normal
S005083,E1182,2024-08-01,6247.35,USD,ajuste
S005084,E1182,01/09/2024,6275.58,USD,normal
S005085,E1182,Oct 2024,6047.13,USD,normal
S005086,E1182,Nov 2024,5978.44,USD,ajuste
S005087,E1182,Dec 2024,6179.53,USD,normal
S005088,E1182,01/01/2025,7005.86,USD,normal
S005089,E1182,2025-02-01,6982.63,USD,normal
S005090,E1182,2025/03/01,6590.81,USD,normal
S005091,E1182,2025/04/01,7066.88,USD,normal
S005092,E1182,01/05/2025,6889.41,USD,normal
S005093,E1182,2025/06/01,4736.07,USD,bonus
S005094,E1182,2025-07-01,7045.21,USD,normal
S005095,E1182,2025-08-01,6498.57,USD,normal
S005096,E1182,2025-09-01,6634.87,USD,normal
S005097,E1182,2025/10/01,7042.75,USD,normal
S005098,E1182,01/11/2025,6889.55,USD,normal
S005099,E1182,01/12/2025,6926.59,USD,normal
S005100,E1183,Dec 2024,5034.01,USD,normal
S005101,E1183,2025-01-01,5772.67,USD,normal
S005102,E1183,2025/02/01,5888.25,USD,normal
S005103,E1183,Mar 2025,5779.94,USD,normal
S005104,E1183,2025/04/01,6071.11,USD,normal
S005105,E1183,01/05/2025,3610.19,USD,bonus
S005106,E1183,2025-06-01,6196.37,USD,normal
S005107,E1183,Jul 2025,6081.98,USD,ajuste
S005108,E1183,01/08/2025,6097.82,USD,normal
S005109,E1183,2025/09/01,6258.16,USD,normal
S005110,E1183,Oct 2025,6283.25,USD,normal
S005111,E1183,Nov 2025,6241.18,USD,normal
S005112,E1183,Dec 2025,6028.96,USD,normal
S005113,E1184,Jun 2024,4820.88,USD,normal
S005114,E1184,2024/07/01,5259.12,USD,normal
S005115,E1184,01/08/2024,5126.79,USD,normal
S005116,E1184,01/09/2024,5222.62,USD,normal
S005117,E1184,2024-10-01,5167.55,USD,normal
S005118,E1184,2024-11-01,5041.0,USD,normal
S005119,E1184,2024/12/01,5080.77,USD,normal
S005120,E1184,01/01/2025,5327.48,USD,normal
S005121,E1184,2025/02/01,5533.3,USD,normal
S005122,E1184,2025/03/01,5357.47,USD,normal
S005123,E1184,Apr 2025,5419.14,USD,normal
S005124,E1184,May 2025,5530.54,USD,normal
S005125,E1184,2025-06-01,5644.66,USD,normal
S005126,E1184,2025/07/01,A confirmar,USD,normal
S005127,E1184,2025/08/01,5585.55,USD,normal
S005128,E1184,2025/09/01,5343.63,USD,normal
S005129,E1184,2025-10-01,5784.82,USD,normal
S005130,E1184,2025/11/01,5645.88,USD,ajuste
S005131,E1184,2025/12/01,5832.43,USD,normal
S005132,E1185,2023-01-01,6202.54,USD,normal
S005133,E1185,Feb 2023,5946.73,USD,normal
S005134,E1185,Mar 2023,5739.85,USD,normal
S005135,E1185,01/04/2023,6024.27,USD,normal
S005136,E1185,2023/05/01,6020.34,USD,normal
S005137,E1185,2023/06/01,5811.49,USD,normal
S005138,E1185,01/07/2023,5850.0,USD,normal
S005139,E1185,2023/08/01,6096.7,USD,normal
S005140,E1185,2023/09/01,5857.6,USD,normal
S005141,E1185,01/10/2023,5804.88,USD,normal
S005142,E1185,01/11/2023,5859.19,USD,normal
S005143,E1185,Dec 2023,6055.93,USD,normal
S005144,E1185,01/01/2024,6702.32,USD,normal
S005145,E1185,2024/02/01,6451.0,USD,normal
S005146,E1185,2024-03-01,6438.78,USD,normal
S005147,E1185,2024/04/01,6250.82,USD,normal
S005148,E1185,2024/05/01,6532.81,USD,normal
S005149,E1185,2024-06-01,6592.34,USD,normal
S005150,E1185,Jul 2024,6454.45,USD,normal
S005151,E1185,2024-08-01,6366.29,USD,normal
S005152,E1185,Sep 2024,6312.26,USD,normal
S005153,E1185,2024-10-01,6673.41,USD,ajuste
S005154,E1185,Nov 2024,6230.18,USD,normal
S005155,E1185,Dec 2024,5467.7,USD,bonus
S005156,E1185,2025-01-01,7132.22,USD,normal
S005157,E1185,01/02/2025,7045.23,USD,normal
S005158,E1185,2025-03-01,6729.81,USD,normal
S005159,E1185,Apr 2025,6911.27,USD,normal
S005160,E1185,May 2025,6818.94,USD,normal
S005161,E1185,2025/06/01,7306.17,USD,normal
S005162,E1185,2025-07-01,7155.5,USD,normal
S005163,E1185,Aug 2025,7207.4,USD,normal
S005164,E1185,2025/09/01,7137.18,USD,normal
S005165,E1185,2025/10/01,6902.33,USD,normal
S005166,E1185,2025/11/01,7028.11,USD,normal
S005167,E1185,01/12/2025,6916.03,USD,normal
S005168,E1186,2023/01/01,3848.97,USD,normal
S005169,E1186,Feb 2023,2460.15,USD,bonus
S005170,E1186,01/08/2023,3707.67,USD,normal
S005171,E1186,01/10/2023,3886.92,USD,normal
S005172,E1186,01/12/2023,3751.9,USD,normal
S005173,E1186,2024/05/01,3887.68,USD,normal
S005174,E1187,01/01/2023,4421.79,USD,normal
S005175,E1187,Feb 2023,4481.9,USD,normal
S005176,E1187,01/03/2023,4711.96,USD,normal
S005177,E1187,2023-04-01,4688.63,USD,normal
S005178,E1187,May 2023,4413.77,USD,normal
S005179,E1187,2023-06-01,4326.78,USD,normal
S005180,E1187,2023/07/01,4661.15,USD,normal
S005181,E1187,Aug 2023,4466.9,USD,normal
S005182,E1187,2023/09/01,4509.45,USD,normal
S005183,E1187,2023-10-01,4654.82,USD,normal
S005184,E1187,01/11/2023,4527.61,USD,normal
S005185,E1187,2023/12/01,4577.97,USD,normal
S005186,E1187,2024/01/01,5163.57,USD,normal
S005187,E1187,01/02/2024,5008.72,USD,normal
S005188,E1187,2024-03-01,5079.61,USD,ajuste
S005189,E1187,01/04/2024,4962.8,USD,normal
S005190,E1187,01/05/2024,5085.36,USD,normal
S005191,E1187,2024/06/01,5293.26,USD,normal
S005192,E1187,2024/07/01,5076.3,USD,normal
S005193,E1187,01/08/2024,4538.4,USD,bonus
S005194,E1187,01/09/2024,5351.51,USD,normal
S005195,E1187,01/10/2024,5079.53,USD,normal
S005196,E1187,2024/11/01,5229.91,USD,normal
S005197,E1187,Dec 2024,4986.16,USD,normal
S005198,E1187,01/01/2025,5611.07,USD,ajuste
S005199,E1187,2025/02/01,5771.46,USD,normal
S005200,E1187,01/03/2025,5546.48,USD,normal
S005201,E1187,01/04/2025,5525.8,USD,normal
S005202,E1187,01/05/2025,5870.71,USD,normal
S005203,E1187,2025-06-01,5926.35,USD,normal
S005204,E1187,01/07/2025,5835.67,USD,normal
S005205,E1187,01/08/2025,5698.02,USD,normal
S005206,E1187,2025-09-01,5960.63,USD,normal
S005207,E1187,2025-10-01,5718.89,USD,normal
S005208,E1187,2025/11/01,5893.06,USD,normal
S005209,E1187,Dec 2025,5880.08,USD,normal
S005210,E1188,Jan 2023,1405614.31,ARS,normal
S005211,E1188,01/02/2023,1341495.19,ARS,normal
S005212,E1188,Mar 2023,1352024.91,ARS,normal
S005213,E1188,2023/04/01,1316865.76,ARS,normal
S005214,E1188,May 2023,1442763.13,ARS,normal
S005215,E1188,Jun 2023,1369873.82,ARS,normal
S005216,E1188,01/07/2023,1284841.13,ARS,bonus
S005217,E1188,2023/08/01,1412543.09,ARS,normal
S005218,E1188,Sep 2023,1343791.52,ARS,normal
S005219,E1188,2023-10-01,1435521.5,ARS,normal
S005220,E1188,2023/11/01,841928.1,ARS,bonus
S005221,E1188,01/12/2023,1376203.69,ARS,normal
S005222,E1188,Jan 2024,1490225.0,ARS,normal
S005223,E1188,2024/02/01,1575880.51,ARS,normal
S005224,E1188,2024/03/01,1534223.16,ARS,normal
S005225,E1188,2024-04-01,1631197.14,ARS,normal
S005226,E1188,2024/05/01,1586364.69,ARS,normal
S005227,E1188,Jun 2024,1497053.43,ARS,normal
S005228,E1188,01/07/2024,1490758.9,ARS,normal
S005229,E1188,Aug 2024,1499583.4,ARS,normal
S005230,E1188,01/09/2024,1380815.28,ARS,bonus
S005231,E1188,2024-10-01,1494180.34,ARS,normal
S005232,E1188,Nov 2024,1608770.79,ARS,normal
S005233,E1188,01/12/2024,1488537.87,ARS,normal
S005234,E1188,Jan 2025,1779024.72,ARS,normal
S005235,E1188,Feb 2025,1741224.42,ARS,normal
S005236,E1188,01/03/2025,1764842.44,ARS,normal
S005237,E1188,Apr 2025,1774309.4,ARS,normal
S005238,E1188,01/05/2025,1676397.65,ARS,normal
S005239,E1188,2025-06-01,1791236.48,ARS,normal
S005240,E1188,2025-07-01,1661783.28,ARS,normal
S005241,E1188,Aug 2025,1729312.88,ARS,normal
S005242,E1188,2025/09/01,1806760.9,ARS,normal
S005243,E1188,01/10/2025,1804304.06,ARS,normal
S005244,E1188,2025-11-01,1661401.45,ARS,normal
S005245,E1188,01/12/2025,1698881.41,ARS,normal
S005246,E1189,2023/01/01,1813.56,USD,normal
S005247,E1189,01/02/2023,1851.21,USD,normal
S005248,E1189,01/03/2023,1916.92,USD,normal
S005249,E1189,01/04/2023,1903.44,USD,normal
S005250,E1189,May 2023,1827.68,USD,normal
S005251,E1189,2023-06-01,1886.0,USD,normal
S005252,E1189,01/07/2023,1840.84,USD,normal
S005253,E1189,2023-08-01,1935.75,USD,normal
S005254,E1189,01/09/2023,1833.46,USD,normal
S005255,E1189,2023/10/01,1854.02,USD,normal
S005256,E1189,2023-11-01,1906.38,USD,ajuste
S005257,E1189,2023-12-01,1814.18,USD,normal
S005258,E1189,2024-01-01,1954.53,USD,normal
S005259,E1189,01/02/2024,1951.9,USD,normal
S005260,E1189,2024/03/01,2035.31,USD,normal
S005261,E1189,2024-04-01,2027.31,USD,normal
S005262,E1189,May 2024,2091.36,USD,normal
S005263,E1189,2024/06/01,1962.62,USD,normal
S005264,E1189,2024/07/01,2118.4,USD,normal
S005265,E1189,2024-08-01,2080.9,USD,normal
S005266,E1189,2024-09-01,2147.36,USD,normal
S005267,E1189,01/10/2024,2024.91,USD,normal
S005268,E1189,Nov 2024,1950.0,USD,normal
S005269,E1189,01/12/2024,2028.55,USD,normal
S005270,E1189,2025-01-01,2188.37,USD,normal
S005271,E1189,2025-02-01,2266.93,USD,normal
S005272,E1189,2025/03/01,2231.16,USD,normal
S005273,E1189,2025/04/01,2272.55,USD,normal
S005274,E1189,01/05/2025,2149.73,USD,normal
S005275,E1189,2025-06-01,2160.65,USD,normal
S005276,E1189,Jul 2025,2273.98,USD,normal
S005277,E1189,Aug 2025,2169.17,USD,normal
S005278,E1189,2025-09-01,2111.78,USD,ajuste
S005279,E1189,Oct 2025,2298.8,USD,normal
S005280,E1189,01/11/2025,2181.15,USD,normal
S005281,E1189,01/12/2025,2210.64,USD,normal
S005282,E1190,Jan 2023,2953.7,USD,normal
S005283,E1190,Feb 2023,3154.92,USD,normal
S005284,E1190,2023/03/01,2113.01,USD,bonus
S005285,E1190,Apr 2023,2914.34,USD,normal
S005286,E1190,2023-05-01,3003.54,USD,normal
S005287,E1190,Jun 2023,2913.67,USD,normal
S005288,E1190,Jul 2023,3047.35,USD,normal
S005289,E1190,2023/08/01,2904.34,USD,normal
S005290,E1190,2023/09/01,3143.13,USD,normal
S005291,E1190,2023-10-01,3109.39,USD,normal
